ORDERNUMBER,PRODUCTCODE,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,CREATE_TIMESTAMP,UPDATE_TIMESTAMP
10397,S700_1938,32,69.29,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10397,S700_2610,22,62.88,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10397,S700_3505,48,86.15,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10397,S72_3212,34,52.96,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10398,S18_1662,33,130.88,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10398,S18_2581,34,82.79,15,2005-06-09 12:00:00,2005-06-09 12:00:00
10398,S18_3029,28,70.54,18,2005-06-09 12:00:00,2005-06-09 12:00:00
10398,S24_1785,43,100.67,16,2005-06-09 12:00:00,2005-06-09 12:00:00
10398,S24_2841,28,60.29,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10398,S24_3420,34,61.15,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10398,S24_3949,41,56.64,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10398,S32_4289,22,60.54,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10398,S50_1341,49,38.84,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10398,S700_1691,47,78.55,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10398,S700_2466,22,98.72,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10398,S700_2834,23,102.04,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10398,S700_3167,29,76.8,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10398,S700_4002,36,62.19,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10399,S10_1678,40,77.52,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10399,S10_2016,51,99.91,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10399,S10_4698,22,156.86,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10399,S12_2823,29,123.51,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10399,S24_1578,57,104.81,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10399,S24_2000,58,75.41,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10399,S32_1374,32,97.89,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10400,S10_4757,64,134.64,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10400,S18_3029,30,74.84,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10400,S18_3856,58,88.93,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10400,S24_2841,24,55.49,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10400,S24_3420,38,59.18,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10400,S72_1253,20,41.71,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10401,S24_1785,38,87.54,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10401,S24_3949,64,59.37,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10401,S32_1374,49,81.91,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10401,S700_1691,11,77.64,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10401,S700_2466,85,98.72,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10401,S700_3167,77,73.6,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10401,S700_4002,40,66.63,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10402,S24_2000,59,61.7,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10403,S10_4698,66,174.29,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10403,S12_2823,66,122,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10403,S24_1578,46,109.32,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10403,S32_4485,45,88.78,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10403,S50_4713,31,65.09,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10404,S12_3380,43,102.17,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10404,S18_3482,28,127.88,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10404,S18_4721,48,124.99,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10404,S24_4620,48,65.48,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10405,S12_4675,97,115.16,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10405,S24_2972,47,37.38,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10406,S18_1129,61,124.56,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10406,S18_1984,48,133.72,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10407,S18_1589,59,114.48,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10407,S18_2870,41,132,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10407,S18_4409,6,91.11,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10407,S24_1046,26,68.35,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10407,S24_1628,64,45.78,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10407,S24_3191,13,77.05,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10408,S24_3969,15,41.03,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10409,S18_2325,6,104.25,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10410,S18_1342,65,99.66,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10410,S18_2949,47,93.21,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10410,S18_2957,53,49.97,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10410,S18_3136,34,84.82,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10410,S24_2022,31,42.56,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10411,S10_4962,27,144.79,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10411,S12_1666,40,110.7,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10411,S18_4600,46,106.55,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10411,S18_4668,35,41.25,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10411,S700_2824,34,89.01,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10412,S18_2238,41,150.63,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10412,S18_2319,56,120.28,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10412,S18_3232,60,157.49,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10412,S24_2840,30,32.88,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10412,S24_4048,31,108.82,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10412,S50_1392,26,105.33,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10413,S12_1108,36,201.57,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10413,S18_4027,49,133.57,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10413,S50_1514,51,53.31,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10414,S10_4757,49,114.24,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10414,S18_3140,41,128.39,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10414,S24_2011,43,108.14,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10414,S24_3151,60,72.58,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10414,S700_1138,37,62,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10414,S700_3505,28,84.14,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10414,S700_3962,40,84.41,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10415,S18_3856,51,86.81,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10415,S24_2841,21,60.97,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10415,S72_1253,42,43.2,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10416,S18_2581,15,70.96,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10416,S24_1785,47,90.82,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10416,S24_3949,18,64.83,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10416,S32_4289,26,68.1,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10416,S50_1341,37,39.71,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10416,S700_2466,22,84.76,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10416,S700_2834,41,98.48,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10417,S10_1678,66,79.43,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10417,S10_2016,45,116.56,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10417,S12_2823,21,144.6,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10417,S18_2625,36,58.75,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10418,S18_3482,27,139.64,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10418,S18_4721,28,120.53,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10418,S24_2360,52,64.41,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10418,S32_2206,43,36.61,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10419,S12_1099,12,182.9,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10419,S12_3380,10,111.57,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10419,S12_4675,32,99.04,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10419,S18_1129,38,117.48,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10419,S18_1984,34,133.72,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10419,S18_3232,35,165.95,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10419,S18_3685,43,114.44,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10419,S24_3371,55,52.66,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10420,S18_2248,36,52.06,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10420,S18_2325,45,116.96,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10420,S18_4409,66,73.62,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10420,S18_4933,36,68.42,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10420,S24_1046,60,60.26,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10420,S24_1628,37,48.8,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10420,S24_1937,45,32.19,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10420,S24_2766,39,76.33,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10420,S24_2887,55,115.09,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10420,S24_3191,35,77.05,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10420,S24_3432,26,104.94,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10420,S24_3969,15,35.29,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10421,S18_2795,35,167.06,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10421,S24_2022,40,44.8,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10422,S18_1342,51,91.44,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10422,S18_1367,25,47.44,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10423,S18_2949,10,89.15,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10423,S18_2957,31,56.21,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10423,S18_3136,21,98.44,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10423,S18_3320,21,80.36,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10423,S24_4258,28,78.89,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10424,S10_1949,50,201.44,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10424,S12_1666,49,121.64,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10424,S18_1097,54,108.5,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10424,S18_4668,26,40.25,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10424,S32_3522,44,54.94,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10424,S700_2824,46,85.98,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10425,S10_4962,38,131.49,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10425,S12_4473,33,95.99,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10425,S18_2238,28,147.36,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10425,S18_2319,38,117.82,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10425,S18_2432,19,48.62,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10425,S18_3232,28,140.55,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10425,S18_4600,38,107.76,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10425,S24_1444,55,53.75,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10425,S24_2300,49,127.79,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10425,S24_2840,31,31.82,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10425,S32_1268,41,83.79,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10425,S32_2509,11,50.32,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10425,S50_1392,18,94.92,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10108,S24_3371,30,60.01,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10108,S32_2206,27,36.21,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10109,S18_1129,26,117.48,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10109,S18_3232,46,160.87,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10110,S18_1589,37,118.22,16,2005-06-09 12:00:00,2005-06-09 12:00:00
10110,S18_2325,33,115.69,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10110,S24_1046,36,72.02,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10110,S24_2022,39,40.77,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10110,S24_3191,27,80.47,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10111,S18_1342,33,87.33,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10111,S18_3136,43,94.25,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10112,S10_1949,29,197.16,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10113,S18_1097,49,101.5,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10114,S10_4962,31,128.53,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10114,S18_3232,48,169.34,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10114,S24_2840,24,28.64,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10114,S700_2824,42,82.94,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10115,S24_1444,47,56.64,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10116,S32_3207,27,60.28,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10117,S12_3891,39,173.02,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10117,S18_4027,22,122.08,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10117,S50_1514,21,55.65,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10117,S72_3212,50,52.42,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10119,S18_1662,43,151.38,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10119,S24_2841,41,64.4,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10119,S24_3816,35,82.18,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10119,S700_2047,29,74.23,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10120,S10_2016,29,118.94,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10120,S18_2625,46,57.54,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10120,S24_2000,34,72.36,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10120,S32_4289,29,68.79,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10121,S10_1678,34,86.13,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10121,S32_4485,25,95.93,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10122,S12_3380,37,113.92,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10122,S18_1129,34,114.65,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10122,S18_3232,25,137.17,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10122,S18_3782,35,59.06,16,2005-06-09 12:00:00,2005-06-09 12:00:00
10122,S32_2206,31,33.79,17,2005-06-09 12:00:00,2005-06-09 12:00:00
10123,S18_3685,34,117.26,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10124,S18_2248,42,58.12,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10124,S18_4933,23,66.28,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10124,S24_2022,22,36.29,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10124,S24_3191,49,76.19,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10126,S10_4962,22,122.62,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10126,S18_1367,42,51.21,17,2005-06-09 12:00:00,2005-06-09 12:00:00
10126,S18_2957,46,61.84,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10126,S18_4600,50,102.92,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10126,S24_4258,34,83.76,15,2005-06-09 12:00:00,2005-06-09 12:00:00
10139,S18_1367,49,52.83,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10139,S18_2957,20,52.47,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10139,S24_4258,29,93.49,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10140,S12_1666,38,118.9,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10140,S18_4600,40,100.5,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10140,S32_3522,28,62.05,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10141,S24_1444,20,50.86,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10141,S32_2509,24,53.03,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10142,S12_3148,33,140.5,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10142,S18_3259,22,95.8,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10142,S24_2011,33,114.29,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10142,S50_1514,42,56.24,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10143,S10_4757,49,133.28,15,2005-06-09 12:00:00,2005-06-09 12:00:00
10143,S18_3856,34,99.52,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10143,S24_3816,23,74.64,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10143,S700_1691,36,86.77,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10143,S700_2610,31,69.39,16,2005-06-09 12:00:00,2005-06-09 12:00:00
10143,S72_1253,37,49.66,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10145,S18_2581,30,71.81,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10145,S24_1785,40,87.54,16,2005-06-09 12:00:00,2005-06-09 12:00:00
10145,S24_4278,33,71.73,15,2005-06-09 12:00:00,2005-06-09 12:00:00
10145,S32_4485,27,95.93,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10146,S18_3782,47,60.3,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10147,S12_3380,31,110.39,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10147,S24_3371,30,48.98,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10148,S18_1129,23,114.65,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10148,S18_2870,27,113.52,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10148,S18_4409,34,83.75,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10148,S24_1628,47,46.29,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10148,S24_3191,31,71.91,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10149,S18_2325,33,125.86,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10149,S24_1937,36,31.2,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10149,S24_4258,20,90.57,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10150,S12_1666,30,135.3,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10150,S18_2957,30,56.21,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10150,S18_4668,30,47.29,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10151,S12_4473,24,114.95,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10151,S18_2432,39,58.34,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10151,S24_2840,30,29.35,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10151,S50_1392,26,108.81,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10152,S24_4048,23,112.37,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10153,S12_3148,42,128.42,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10153,S18_3259,29,82.69,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10153,S50_1514,31,53.31,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10153,S700_3505,50,87.15,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10154,S700_2610,36,59.27,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10165,S24_2300,32,117.57,17,2005-06-09 12:00:00,2005-06-09 12:00:00
10165,S32_2509,48,50.86,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10165,S50_1514,38,49.21,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10166,S700_1938,29,76.22,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10167,S18_3029,46,69.68,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10167,S24_2841,21,54.81,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10167,S24_3816,29,73.8,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10167,S700_2610,46,62.16,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10167,S72_1253,40,42.71,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10168,S10_2016,27,97.53,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10168,S18_2625,46,49.06,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10168,S24_2000,29,72.36,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10168,S32_1374,28,89.9,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10168,S700_1691,28,91.34,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10168,S700_4002,39,67.37,17,2005-06-09 12:00:00,2005-06-09 12:00:00
10169,S12_3990,36,71.82,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10169,S18_3782,38,52.84,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10169,S24_3371,34,53.27,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10169,S32_4485,34,83.68,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10170,S12_4675,41,93.28,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10171,S18_1129,35,134.46,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10171,S24_2972,36,34.74,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10172,S18_3685,48,139.87,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10172,S24_2766,22,79.97,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10173,S18_1342,43,101.71,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10173,S18_2248,26,55.09,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10173,S18_2957,28,56.84,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10173,S18_4409,21,77.31,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10173,S24_2022,27,39.42,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10173,S24_4258,22,93.49,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10174,S18_1097,48,108.5,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10175,S10_4962,33,119.67,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10175,S18_2432,41,59.55,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10175,S24_2300,28,121.4,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10175,S32_2509,50,50.86,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10176,S12_1108,33,166.24,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10176,S18_2238,20,139.17,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10176,S32_3207,22,62.14,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10177,S18_3140,23,113.37,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10177,S24_2011,50,115.52,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10177,S700_1938,31,77.95,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10177,S700_3962,24,83.42,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10178,S18_1662,42,127.73,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10178,S24_2841,34,67.82,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10178,S24_3949,30,64.15,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10178,S700_4002,45,68.11,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10179,S24_1785,47,105.04,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10179,S32_4289,24,63.97,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10179,S700_2834,25,98.48,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10180,S10_2016,42,99.91,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10180,S18_2625,25,48.46,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10186,S700_2047,24,80.56,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10187,S24_1785,46,96.29,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10187,S32_4289,31,61.22,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10187,S700_2466,44,95.73,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10188,S10_1678,48,95.7,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10188,S18_2625,32,52.09,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10188,S32_1374,44,81.91,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10190,S24_2360,42,58.87,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10190,S50_4713,40,67.53,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10191,S12_3990,30,70.22,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10191,S18_3782,43,60.93,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10191,S24_4620,44,77.61,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10192,S18_1589,29,100.8,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10192,S18_2870,38,110.88,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10192,S24_1046,37,72.02,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10192,S24_2887,23,112.74,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10192,S24_3432,46,93.16,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10193,S18_1367,46,46.36,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10193,S18_2325,44,115.69,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10193,S18_2957,24,53.09,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10193,S18_4409,24,92.03,15,2005-06-09 12:00:00,2005-06-09 12:00:00
10193,S24_2022,20,44.8,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10194,S10_1949,42,203.59,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10194,S18_1097,21,103.84,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10194,S24_2300,49,112.46,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10194,S700_2824,26,80.92,6,2005-06-09 12:00:00,2005-06-09 12:00:00
